,Unnamed: 0,Unnamed: 0.1,ID,User,Date,Text,Latitude,Longitude,Sentiment,frase
5747,5747,5747,1.15075170101359e+18,Nadis_Olivee,2019-07-15T12:59:20.000Z,"@ImDrChimichanga Jajajajaja me estaba resistiendo, pero pues que más da, ya es mi destino no puedo seguir negandolo",18.933812,-99.260819,positivo,no puedo seguir
569,569,569,1.08627271105835e+18,MonyPalaciosG,2019-01-18T14:42:50.000Z,Estaré deprimida? Cada día me cuesta más levantarme temprano,20.790657,-103.4847745,neutro,deprimida
744,744,744,1.08794442635227e+18,cuahunte,2019-01-23T05:25:38.000Z,"Ahora si estoy deprimido, no me puedo sentar ni en la sala porque soy alérgico, no cojines putadre adiós al placer!!!! 😆",19.380613,-99.1614805,negativo,deprimido
6506,6506,6506,1.15896997298882e+18,ManuelCordovaJ,2019-08-07T05:15:48.000Z,@IxcaRodriguez @VargsDani En dos semanas vamos a estar muertos en Cancún no?,19.4320755,-99.087817,neutro,estar muerto
2637,2637,2637,1.11614228487626e+18,balamandon,2019-04-11T00:53:52.000Z,"Apágalo, enciéndelo, no puedo seguir así. 😎🙌🏻",19.2843215,-99.655676,positivo,no puedo seguir
10205,10205,10205,1.19868192512217e+18,UnaTalLuisa,2019-11-24T19:16:56.000Z,Llevo 1 semana durmiéndome a las 10:30pm y despertando a las 7:30am. Todo la vida había soñado con esto. No quiero que se acabe. https://t.co/KptQbMWHjl,19.432836,-99.153366,negativo,quiero que se acabe
7665,7665,7665,1.17176040449998e+18,CaballeroMaicol,2019-09-11T12:20:25.000Z,Hoy por ejemplo recordemos el derroche de recursos que gasto @EPN para ser Presidente en cada esquina camionetas de empresarios y del Narcotráfico S.A. dando regalos a morir solo esa riqueza la vimos con Portillo era comprar el voto a lo loco y exhibir al enfermo de poder AMLO.,19.318697,-99.3055805,negativo,morir solo
9169,9169,9169,1.18758281245667e+18,karlaculebro16,2019-10-25T04:13:01.000Z,"Amigos no les he subido nada por que ps no tiempo y tengo uno sin acabar, si los he hecho diario, no pienso perder la apuesta, solo no los he subido, en cuanto acabe el atrasado les subo todos los faltantes, una disculpa, la verdad es que ya me quiero morir pero ps no se me da:(",19.2515305,-99.5799145,negativo,quiero morir
9736,9736,9736,1.19372095214139e+18,Charis35852218,2019-11-11T02:43:47.000Z,No sé ustedes pero yo sí me quiero morir,21.126054,-101.702996,negativo,quiero morir
7276,7276,7276,1.16784617711669e+18,63sfuentes,2019-08-31T17:06:40.000Z,"No puedes cambiar lo que está sucediendo a tu alrededor hasta que empiezas a cambiar lo que está sucediendo dentro de ti. Así es que alza la voz, López no puede seguir diciendo y haciendo tanta estupidez.",21.09806,-101.601401,negativo,
7479,7479,7479,1.16984274609536e+18,KarenSRmz,2019-09-06T05:20:19.000Z,JAJAJAJA ando toda deprimida y luego todavía Cruz Azul sale con sus chingaderas. 😔,20.1056375,-98.775808,negativo,deprimida
3425,3425,3425,1.1255373271225e+18,ena2003,2019-05-06T23:06:24.000Z,"@lajornadaonline @SEDEMA_CDMX Que le suspendan la construcción de ese deprimido, con eso solo van a afectar más a los pobladores de Xoco, dejándolos como una isla en un mar de  construcciones.",19.380613,-99.1614805,negativo,deprimido
3890,3890,3890,1.12999556157328e+18,kmv98,2019-05-19T06:21:50.000Z,Me veo más fea y estoy toda deprimida y me hablan muchos muchachos o sea bai.,28.9698625,-111.498181,negativo,deprimida
10699,10699,10699,1.20415440527836e+18,LeonardsRocks,2019-12-09T21:42:36.000Z,"Excelente lunes bolsas de carne deprimidas, a romper culos.",18.0219595,-92.9164995,positivo,deprimida
7112,7112,7112,1.16614272981588e+18,iraysse,2019-08-27T00:17:47.000Z,Primer día de cuarto y ya me quiero morir JAJA ☹️,17.090319,-96.7250025,positivo,quiero morir
1568,1568,1568,1.09939344417328e+18,robertoche22,2019-02-23T19:39:57.000Z,Ya no puedo seguir así buscare a otra!!,20.5934045,-100.6205445,negativo,no puedo seguir
5117,5117,5117,1.14303452219329e+18,PeeterPG,2019-06-24T05:54:01.000Z,Donde está esa gente que dice tener siempre insomnio? Por qué me dejan morir solo ? https://t.co/pHSTmgLPIf,19.601414,-90.27714,negativo,morir solo
9746,9746,9746,1.19377022954709e+18,mayte_gondry,2019-11-11T05:59:36.000Z,Lluvia+cólicos+depresión+trabajo interminable de escritorio= me quiero morir.,25.244223,-103.23313,negativo,quiero morir
9362,9362,9362,1.19000208390431e+18,BlancaGarzaMty,2019-10-31T20:26:20.000Z,@PaolaGalina @los40mx @capimexico Mi canción favorita de @AlejandroSanz es Quiero Morir en tu veneno ... fue mi baile de bodas hace 13 años y mi marido me regaló viaje a Guadalajara para ir a festejar aniversario al concierto !! #meetandgreet por favor 🙏,25.6417185,-100.2935915,positivo,quiero morir
6810,6810,6810,1.16295354237159e+18,Luis7Galan,2019-08-18T05:05:05.000Z,A tomar estos sentimientos deprimidos 🍻,30.460444,-97.6070195,negativo,deprimido
5804,5804,5804,1.15130074652205e+18,sarai_gmez,2019-07-17T01:21:02.000Z," Sara cuántos brownies vas a querer ,¿Dos?   JAJJAJAJA no quiero morir amigos 😂",19.518656,-99.1158905,positivo,quiero morir
1805,1805,1805,1.10280717520907e+18,jonatanpalacios,2019-03-05T05:44:54.000Z,@aniramopi Los primeros 3 días te vas a querer morir🤣,16.7424355,-93.1396595,negativo,querer morir
2566,2566,2566,1.11560657101324e+18,MonicaVSG,2019-04-09T13:25:08.000Z,Ya quiero que se acabe la semana de exámenes 😩,19.022994,-98.308599,negativo,quiero que se acabe
5439,5439,5439,1.14719225847251e+18,iram_eduardo,2019-07-05T17:15:22.000Z,"Leer esto me acaba de romper tan feo.  Por que me hizo recordar a un niño que con 12 años preferia estar muerto; para así ya no estorbar y dejar de pasar y de sentirse tan mal, tan triste. Tan humillado a diario, tan no parte de algo, ese niño entendía que su lugar no era aquí",19.652724,-101.27577,negativo,estar muerto
4652,4652,4652,1.13780856863413e+18,jaguarowsky,2019-06-09T19:47:56.000Z,En Neza quiero morir. Ja.,19.432722,-99.0170165,negativo,quiero morir
3036,3036,3036,1.12125692458909e+18,emyestrellam,2019-04-25T03:37:37.000Z,Fui al cine sola a ver una película de amor. Terminé llorando y deprimida 😂🙄,21.09806,-101.601401,negativo,deprimida
8669,8669,8669,1.18252285684605e+18,absolutisma,2019-10-11T05:06:33.000Z,ME QUIERO MORIR IR IR IR,19.328383,-99.15234,indeterminado,quiero morir
8861,8861,8861,1.18445856344975e+18,AgustinMillanG,2019-10-16T13:18:22.000Z,"De acuerdísimo con la apuesta sobre la ética en la responsabilidad, pero quien le da la vuelta no puede seguir pavoneándose.   ¡Hay que frenarlos!",19.380613,-99.1614805,negativo,
5398,5398,5398,1.14664024306135e+18,AlainDJ,2019-07-04T04:41:52.000Z,"Debería dejar de bromear con suicidarme, la gente se lo toma muy en serio. 🤦🏾‍♂️",19.0322295,-98.1542665,negativo,suicidarme
552,552,552,1.08607904450693e+18,GiilVillarreal,2019-01-18T01:53:17.000Z,"Ya quiero que se acabe este día , literalmente desperdicio de día puto humor de mierda",25.6502875,-100.366033,negativo,quiero que se acabe
5360,5360,5360,1.14627367033736e+18,kaithroxsan,2019-07-03T04:25:14.000Z,"Como cuando te mama el capítulo que estás viendo, pero a la vez ya quieres que termine para comenzar la siguiente temporada. Así mi vida ahorita.",20.676652,-103.335882,negativo,
1632,1632,1632,1.10057918550708e+18,soynicolaita14,2019-02-27T02:11:40.000Z,"bien, dejaré que de hoy en adelante mi intuición sea mi brújula.   ya me cansé de seguir esperando la hora en que pueda olvidarte, esto no puede seguir así mi vida se está viendo mermada. adiós putito!",19.4685455,-98.787435,negativo,
5099,5099,5099,1.1428591232745e+18,DerMannImKino,2019-06-23T18:17:02.000Z,"No sé si estoy crudo o estoy cansado, pero estoy completamente seguro de que me quiero morir. 🤠",20.941035,-89.623611,negativo,quiero morir
10882,10882,10882,1.20625176982037e+18,paoflorey,2019-12-15T16:36:47.000Z,"No quiero vivir con sabor a poco, no quiero morir sin volverme loco 😍 @OficialWos",20.1056375,-98.775808,negativo,quiero morir
1779,1779,1779,1.10261589017515e+18,lalo_ismael,2019-03-04T17:04:48.000Z,No quiero que termine nuncaaa 😭😭😭😭😭,19.4299345,-99.2115105,negativo,quiero que termine
6766,6766,6766,1.16248043438465e+18,MarielaMl31,2019-08-16T21:45:08.000Z,"Ahora en la escuela me preguntaron si era de nuevo ingreso, yo wey no ves mi cara de que me quiero morir?",24.6624885,-107.3420565,negativo,quiero morir
10697,10697,10697,1.20412153154403e+18,adetroitn,2019-12-09T19:31:59.000Z,Ya no quiero estar aquí.,19.473794,-99.310428,negativo,no quiero estar aquí
1203,1203,1203,1.09452962532418e+18,alermz8,2019-02-10T09:32:52.000Z,Estoy despierta desde las 6am y ya son las 3:31am...ya no puedo más. Con esta me despido #HBDScarletGruber https://t.co/YtSGReYXHQ,25.6766035,-100.196134,negativo,ya no puedo más
2143,2143,2143,1.1088744664305e+18,ShesMaff,2019-03-21T23:34:09.000Z,Si me quiero morir. Qué oso lo que dejé que pasara.,19.318042,-99.2480095,negativo,quiero morir
6744,6744,6744,1.16223774270246e+18,andreaquilon,2019-08-16T05:40:45.000Z,@tochtli84 No lo niego alguna vez pensé en suicidarme pero me gano más el pensar como dejaría a mi madre sufriendo y decidí vivir,19.318697,-99.3055805,negativo,suicidarme
9555,9555,9555,1.19186538159136e+18,AguileraLF,2019-11-05T23:50:25.000Z,@JacquelineRuv ¿Se quiere morir ciega?,21.0254965,-101.250134,negativo,
4,4,4,1.07994806396221e+18,JaelcSoni,2019-01-01T03:50:57.000Z,"No quiero estar aquí y tengo muchas ganas de llorar, solo sonrío porque no quiero que mi mamá se sienta mal.   SIEMPRE hay una razón para sonreír. :)",20.5845305,-87.346982,negativo,no quiero estar aquí
10733,10733,10733,1.20449891295185e+18,julysalas86,2019-12-10T20:31:34.000Z,Quiero suicidarme pero si me ahorco me excito 🤷‍♀️🤔,25.6083315,-100.118882,negativo,suicidarme
9594,9594,9594,1.1922269874498e+18,emmiacvarb,2019-11-06T23:47:18.000Z,"No me explico como a mi edad me sienta tan cansada de vivir y aburrida de todo, hasta de mi.",21.308754,-97.6875025,negativo,
5500,5500,5500,1.14798472595025e+18,niccfg,2019-07-07T21:44:21.000Z,ME FALTAN DOS CAPÍTULOS DE 'COSAS EXTRAÑAS' Y ME NIEGO A TERMINARLOS. NO QUIERO ACABARME LA SERIE. NO QUIERO QUE SE ACABE Y NO QUIERO ESPERAR OTROS 200 AÑOS POR LA OTRA Y PROBABLEMENTE ÚLTIMA TEMPORADA. #Strangerthings,25.6417185,-100.2935915,negativo,quiero que se acabe
9228,9228,9228,1.18826631660985e+18,Stowie_2k,2019-10-27T01:29:01.000Z,"Quiero morir pero no sé como, quiero vivir pero no se cuanto, morir sabiendo la mierda que somos y vivir hasta que se acabe el encanto.🎶",19.380613,-99.1614805,negativo,quiero morir
3120,3120,3120,1.12219682230127e+18,necronzero,2019-04-27T17:52:26.000Z,@FerSuzawa_ Moriré solo.,19.4299345,-99.2115105,indeterminado,
8423,8423,8423,1.18024551372519e+18,karlanarvaezv,2019-10-04T22:17:13.000Z,@mariancs13 Asa amiga t quieres morir?,22.270295,-97.916772,indeterminado,
1389,1389,1389,1.09683111712513e+18,anhellmf,2019-02-16T17:58:11.000Z,Aquí me quiero morir.,20.790657,-103.4847745,positivo,quiero morir
7171,7171,7171,1.16690634582153e+18,alemin95,2019-08-29T02:52:07.000Z,"Que bueno que mañana descanso, porque mi alma ya no puede más",16.7424355,-93.1396595,positivo,
1824,1824,1824,1.10312284459726e+18,marijonoverolar,2019-03-06T02:39:15.000Z,Quiero hacer mi tarea pero no hay wifi en  los edificios.. me quiero morir. 😭,18.5934905,-88.3857435,negativo,quiero morir
5870,5870,5870,1.15204334979846e+18,ReinosoMeDicen,2019-07-19T02:31:53.000Z,Necesito una chica que este lista para saltar ala velocidad de la Luz.,15.7724675,-90.224221,positivo,
1737,1737,1737,1.10212125662581e+18,MariaKarlaQ,2019-03-03T08:19:18.000Z,Me: “Estoy muy deprimida🙇🏻‍♀️ ya nunca voa salir 😔” Also me: “¿What qué hay un partyson loco? Orita llego en putiza 🏃🏻‍♀️💨”,31.7896695,-115.22918,negativo,deprimida
10436,10436,10436,1.20106979824899e+18,AngyFalfan,2019-12-01T09:25:29.000Z,"No somos de nadie. Si le cortaste las alas a el para que no vuele y se quede contigo, creeme que esa persona si no quiere estar contigo se va a ir a rastras.... No puedes vivir sin el? Para el mejor. Muerto el perro se acaba la rabia.",19.542054,-96.886083,negativo,
10763,10763,10763,1.2048967355516e+18,TracyTeranSilva,2019-12-11T22:52:22.000Z,"Y que te da tu gepi marca demonio, para terminar el año. Yeap. Estoy dando consulta. Ya quiero que se acabe esta tortura!!!",18.8866865,-99.1686505,negativo,quiero que se acabe
7292,7292,7292,1.16798821392078e+18,Joel_DwH,2019-09-01T02:31:05.000Z,"Hoy fui a bajar la barranca y pues estoy todo molido, ya no puedo más https://t.co/kwjIdNbkAa",20.739999,-103.310999,negativo,ya no puedo más
5746,5746,5746,1.15075111495602e+18,luism974,2019-07-15T12:57:00.000Z,@VirginiaMargu tres dias mas estara muerta,29.417501,-98.5406515,negativo,
2147,2147,2147,1.10892620909689e+18,727david,2019-03-22T02:59:45.000Z,"Ésto no puede seguir así, haga algo señor presidente @lopezobrador_ .  Ccp: @rocionahle ,@ManuelBartlett , @fernandeznorona .",18.0219595,-92.9164995,neutro,
10824,10824,10824,1.20562251410327e+18,AldodeLeon,2019-12-13T22:56:21.000Z,No puedes seguir con la mala racha si no juegas https://t.co/VuJbk4OjWd,25.778679,-100.1687175,negativo,
7991,7991,7991,1.17581965746029e+18,AnaMayelaa,2019-09-22T17:10:26.000Z,No quiero que se acabe mi fin☹️,21.5335195,-101.8688765,negativo,quiero que se acabe
350,350,350,1.08414792736963e+18,alonsod0m1nguez,2019-01-12T17:59:43.000Z,No me deja de sorprender como a Chimuelo a pesar de estar muerto le seguía llevando la chingada,20.3662795,-89.575542,negativo,estar muerto
8518,8518,8518,1.18127279750017e+18,OVIALCDMX,2019-10-07T18:19:16.000Z,"@lpzjorge @Mariaclenk @miguelalumno Al momento continúa cerrado,  se cuenta con  3 retornos habilitados para aquellos varados rumbo a Santa Fe y puedan retornar en dirección a Periférico por  Santa Fe saliendo de Poetas, antes del deprimido Tamaulipas y a la altura de Tres Cumbres, buena tarde.",19.432836,-99.153366,positivo,deprimido
1803,1803,1803,1.10279504851976e+18,AldoIvann,2019-03-05T04:56:43.000Z,"El día de hoy estuve 18hrs activo, me quiero morir alv",20.790657,-103.4847745,negativo,quiero morir
10874,10874,10874,1.20607308364955e+18,JorgeTenorioRo4,2019-12-15T04:46:45.000Z,#SeVaEl2019Y no quiero que termine las entaconadas. https://t.co/ivDR93mKAL,19.4320755,-99.087817,neutro,quiero que termine
1864,1864,1864,1.10387613460364e+18,Kanouh,2019-03-08T04:32:34.000Z,"@Petrypsique Entendí eso, alguna vez cai en depresión y pensé en suicidarme también; hablamos mucho, le dije que fuera a terapia y siempre ponía pretextos como el dinero, le dije que las universidades siempre cuentan con un área que averigüe, lo hizo pero no era constante, seguíamos hablando",20.676652,-103.335882,negativo,suicidarme
6854,6854,6854,1.16343365749698e+18,xavo4ever,2019-08-19T12:52:54.000Z,"@juanjo21playboy Pobre hombre, alguien haga algo! No puede seguir su vida con miedo 🙄",19.2755645,-99.2645265,negativo,
6207,6207,6207,1.15563435059726e+18,SpecialistHope,2019-07-29T00:21:14.000Z,@Marianiituu Me quiero morir... yo he dado esas clases. Ahora doy Bioquímica y otras asignaturas. ¡Es un golpe a mi corazón!,20.676652,-103.335882,negativo,quiero morir
240,240,240,1.08286797287865e+18,FlorenciaSntoyo,2019-01-09T05:13:38.000Z,Siento tanto amor!  Es tan bonito sentir esto! No quiero que termine nunca! Es tan Real!,20.676652,-103.335882,negativo,quiero que termine
7480,7480,7480,1.16988168595495e+18,FrancoCruz93,2019-09-06T07:55:03.000Z,"¿alguna vez has llorado por esto?  -Sí, bien común que me pase -Sí, y se siente tan rico -Shi, enternecido -sí 😢 -sí  -sí  -sí, fue algo muy bello -esta ño -ño -sí, me dolió mucho -sí, cuando estaba muy deprimido en mi SS 😢  Comenta un emoji y te enviaré la lista",25.778679,-100.1687175,negativo,deprimido
9501,9501,9501,1.19135076488465e+18,viktorepo,2019-11-04T13:45:31.000Z,"NO TENGO MIEDO PERO YA NO PUEDO MÁS, EXTRAÑO EL SONIDO DE TU VOZ",19.432836,-99.153366,neutro,ya no puedo más
639,639,639,1.08709972306273e+18,LettyOchoaE,2019-01-20T21:29:05.000Z,Ya quiero que se acabe este cuatri para irme a vivir con mi familia a Colorado.,20.489709,-103.407581,negativo,quiero que se acabe
5569,5569,5569,1.14867153070612e+18,ccyfdez,2019-07-09T19:13:28.000Z,"@K_de_Karen Voy a hacer el propio hilo de mi vida porque ansiedad, estrés, casi 30 y ya no puedo más jajaja",19.4299345,-99.2115105,negativo,ya no puedo más
1610,1610,1610,1.10021272739648e+18,PeladoMuyPelado,2019-02-26T01:55:29.000Z,@sandrink Morir solo,19.328383,-99.15234,indeterminado,morir solo
851,851,851,1.08929218072699e+18,elisamena_,2019-01-26T22:41:08.000Z,Lo bueno: tengo stickers de Stitch♥️ Lo malo: son bien depres Lo mejor: estoy deprimida y me mama stitch así que MLP!!!😍♥️,25.8365675,-98.362531,positivo,deprimida
1008,1008,1008,1.09122379255745e+18,lizethCL07,2019-02-01T06:36:40.000Z,No se si estudiar o suicidarme digan que hacer plox,22.270295,-97.916772,negativo,suicidarme
8189,8189,8189,1.17809605063822e+18,Bdebombom,2019-09-28T23:56:01.000Z,Vas a verme feliz y te vas a querer morir.,19.199485,-99.208364,positivo,querer morir
3816,3816,3816,1.12907063206966e+18,unogermango,2019-05-16T17:06:30.000Z,"Pinche chamaco berrinchudo. Lo abrazan, llora; lo sueltan, llora; le dan comida, grita; tiene hambre, grita más. No quiero estar aquí cuando se enferme porque no es bueno odiar, muchos menos a alguien que aún no se limpia la cola él mismo.",19.432836,-99.153366,negativo,no quiero estar aquí
3579,3579,3579,1.1266468108634e+18,EnriqueAlfaroR,2019-05-10T00:35:06.000Z,"La justicia no puede seguir siendo para quien la pueda comprar, sino para todas y para todos los ciudadanos por igual; por eso este proceso será un pilar fundamental para regresar la confianza pero sobre todo la  tranquilidad a nuestro estado y a todo México.",20.838477,-103.6026365,negativo,
11039,11039,11039,1.20786360756177e+18,dixonvasquez_LR,2019-12-20T03:21:39.000Z,#LNFGenLaRED   #PiensoQue  Sufre Raul Gamarro y él es que quiere que termine ya el partido debido a que no sabe ni qué hacer,15.7724675,-90.224221,negativo,
5107,5107,5107,1.14297272667366e+18,gallo_oscar,2019-06-24T01:48:28.000Z,"Ok. @AnaOrellanaB Ahora ya no puede seguir echándole la culpa de esto a nadie -o bueno, si quiere puede seguir haciéndolo- pero ahora, quiera o no, le toca resolverlo a su administración.",32.655678,-97.011168,negativo,
1883,1883,1883,1.10421264662947e+18,ivan_cost5,2019-03-09T02:49:44.000Z,@RicardoAlemanMx @Claudiashein Jajajajaja... Hasta se ve toda deprimida... Ojalá algún día me tocara el metro así de vacío y limpio.,19.432722,-99.0170165,positivo,deprimida
9420,9420,9420,1.19049329053528e+18,Eriazminnnn,2019-11-02T04:58:13.000Z,"Creo que se va a cancelar mi ida a mmorelos, me siento súper mal me quiero morir",25.736715,-100.270474,negativo,quiero morir
5780,5780,5780,1.15098593094741e+18,Luisapuc2,2019-07-16T04:30:04.000Z,"Amigos estaba viendo mis historias de ig del año pasado y pues si me veía muy deprimida y cansada,me alegra saber que después de un año de mi ruptura, estoy saliendo a flote supongo que todo pasa por algo, si esta cañón tener depresión pero es momentáneo y sí,todo estará bien.",20.941035,-89.623611,negativo,deprimida
10558,10558,10558,1.20244795425612e+18,PaulinnaSmile,2019-12-05T04:41:47.000Z,"Que pedo con lo largo que está mi proyecto final, ya me quiero morir.😭",19.2755645,-99.2645265,negativo,quiero morir
1886,1886,1886,1.10424925901946e+18,yomerowas,2019-03-09T05:15:13.000Z,Así que es hora de dormir... Para siempre https://t.co/yaGJ2hSzbs,19.328383,-99.15234,positivo,
6645,6645,6645,1.16140671294916e+18,UnPonchoencima,2019-08-13T22:38:32.000Z,@meiisita @LaDidiVader No olvides deprimidos jajajaja,15.7724675,-90.224221,indeterminado,deprimido
1581,1581,1581,1.0996878486205e+18,dayane_pedroza,2019-02-24T15:09:48.000Z,"Juro que no quiero estar aquí, este lugar me pone triste.",21.628527,-103.006071,negativo,no quiero estar aquí
4043,4043,4043,1.13143220295096e+18,HernandezGMario,2019-05-23T05:30:32.000Z,Ya me quiero morir alv jaja,25.6766035,-100.196134,negativo,quiero morir
1875,1875,1875,1.10405903158744e+18,1990_maby,2019-03-08T16:39:20.000Z,Los voy a shippear hasta que ya no pueda más 7w7 mis bebes [no quiero ir a prision por culpa de estos bebés:c] #TOMORROW_X_TOGEHTHER,17.459851,-91.3043365,negativo,
4355,4355,4355,1.13453156280721e+18,chuchs_aguilar,2019-05-31T18:46:17.000Z,Se nubló a y ya no puedo seguir pintando 🙇‍♂️,19.542054,-96.886083,negativo,no puedo seguir
9269,9269,9269,1.18889228439119e+18,Cess_LA,2019-10-28T18:56:23.000Z,Dios me da la fortaleza que necesito cuando siento que ya no puedo más... 💪,19.380613,-99.1614805,negativo,ya no puedo más
6736,6736,6736,1.162182400908e+18,ericpsx,2019-08-16T02:00:51.000Z,Si deprimido soy la verga imagínense cuando vuelva,20.676652,-103.335882,negativo,deprimido
1311,1311,1311,1.09580328806957e+18,esmer4alda,2019-02-13T21:53:57.000Z,Ando bien deprimida por trabajar aquí 😩,19.6415715,-99.3911885,negativo,deprimida
9330,9330,9330,1.18966537275406e+18,MCuanalo,2019-10-30T22:08:22.000Z,@isaiascg Verdad... Yo sólo deprimido por mis chivas...🤣😭🤣😭😂😭🤣😭😂,20.390243,-102.73558,negativo,deprimido
6486,6486,6486,1.15888575967335e+18,JoseLuisMestre,2019-08-06T23:41:10.000Z,"@Milenio Quien le echo hueso a este Viejillo CAGALITROSO, lo que es no querer morir en los medios, aunque mantenerse vivo sea publicando Puras PENDEJADAS.",20.941035,-89.623611,negativo,querer morir
1735,1735,1735,1.10207885760614e+18,MissBeeCecile,2019-03-03T05:30:49.000Z,Les juro que amo a mis compañeros de la maestría .... Ya no quiero que se acabe 😍🙊,19.326965,-103.83782,positivo,quiero que se acabe
7457,7457,7457,1.16966508647623e+18,jjaguarrz,2019-09-05T17:34:22.000Z,@Amauryvz  cuantos likes o rt con #fueraboy necesitas para hacer algo un equipo como @Chivas  no puede seguir dando esas penas @VozAficionChiva,25.0326315,-101.166961,negativo,
7145,7145,7145,1.16652958824928e+18,hijodeurano,2019-08-28T01:55:01.000Z,¿A los cuántos  me quiero morir  se busca ayuda?,20.7152745,-100.4405945,neutro,quiero morir
1630,1630,1630,1.10056508737755e+18,Cynlun,2019-02-27T01:15:38.000Z,"Uy ya casi se cumple un año de estar super deprimida, al grado de perder mi quincena completa, después de comprar helado para curar mis penas.",28.941866,-106.1628985,positivo,deprimida
1740,1740,1740,1.10223076643879e+18,diana_vs,2019-03-03T15:34:27.000Z,Que mejor muerte que morir cantando...   🕊❤️ https://t.co/VtO8xwclxU,21.048719,-87.0316645,positivo,
1480,1480,1480,1.09785372427648e+18,actitudwarrior,2019-02-19T13:41:39.000Z,Tengo más sueño que ganas de estar muerto.,19.199485,-99.208364,negativo,estar muerto
2451,2451,2451,1.11325800514585e+18,Raquel38901,2019-04-03T01:52:46.000Z,#GameOfThrones ya no puedo más ... https://t.co/eeHUNDa8AS,19.542054,-96.886083,negativo,ya no puedo más
9827,9827,9827,1.19450492855277e+18,jairbnv,2019-11-13T06:39:02.000Z,"No quiero morir nunca, y eso es muy triste",25.778679,-100.1687175,negativo,quiero morir
2722,2722,2722,1.11726831114891e+18,fercho_heavy,2019-04-14T03:28:17.000Z,"Quiero morir y sólo mirarte desde el espacio convertido en particulas del universo. Si muero, fue un placer dedicarte tiempo. Te Quiero. https://t.co/prAdqWrVCm",19.2492055,-99.0756685,positivo,quiero morir
7767,7767,7767,1.17309454050228e+18,ricky_ra19,2019-09-15T04:41:48.000Z,Me quedé súper dormido y deprimido después de ver a mi Atlas perder el clásico tapatío 😪,25.6417185,-100.2935915,negativo,deprimido
6302,6302,6302,1.1566321029153e+18,anavarelag,2019-07-31T18:25:57.000Z,Todavía no empieza el semestre y ya quiero que se acabe,20.9100115,-100.7761945,negativo,quiero que se acabe
9859,9859,9859,1.19483160480546e+18,Puaqmiyer,2019-11-14T04:17:08.000Z,Solo se que para la bienvenida estare muerto!!,15.7724675,-90.224221,positivo,
832,832,832,1.08904681764654e+18,sauceda_19,2019-01-26T06:26:09.000Z,Que descanse en paz mi único día de levantarme tarde (viernes). Ya quiero que se acabe este cuatri... 💀,31.192592,-111.001401,negativo,quiero que se acabe
10602,10602,10602,1.20282368276848e+18,Polyvalentee,2019-12-06T05:34:48.000Z,"Ya porfavor, me quiero morir https://t.co/BtzwxXCacQ",28.9698625,-111.498181,negativo,quiero morir
493,493,493,1.08557015766424e+18,JonaTorre,2019-01-16T16:11:09.000Z,"Después de buscar y buscar me quiero morir jajaja!! #10yearschallenge  #me #instagram #instamoment #instamomentos #happy #time #old #mature #memory #recuerdos en Mexico City, Mexico https://t.co/DVpXhw3gf6",19.4326,-99.1332,positivo,quiero morir
9357,9357,9357,1.18992971183874e+18,VctorManuelLeR,2019-10-31T15:38:45.000Z,no ahondar mucho en detalles de mi nuevo proceso legal sin embargo se va a llevar a cabo porque como lo he dicho siempre los derechos y dignidad de las personas no son tema de juego ni de intentar minimizar. Lo que me sucedió a mi le ha sucedido a muchxs y no puede seguir pasando,19.430625,-99.137736,negativo,
7418,7418,7418,1.16933809250919e+18,MDalamillo,2019-09-04T19:55:01.000Z,Y vine a dar a mi trabajo de nuevo jajajajaja nono ya me quiero morir alv ahogada,25.6417185,-100.2935915,indeterminado,quiero morir
1125,1125,1125,1.09320480752169e+18,VaaleGalvan,2019-02-06T17:48:31.000Z,Team me quiero morir.,19.199485,-99.208364,positivo,quiero morir
7666,7666,7666,1.17177585023842e+18,jorgeadrian2008,2019-09-11T13:21:47.000Z,"Ya quiero que se acabe mi día , muchos estrés☹️ Y solo quiero estar con mi novia",20.7152745,-100.4405945,negativo,quiero que se acabe
7017,7017,7017,1.16524675313584e+18,feraascencio,2019-08-24T12:57:29.000Z,Me quiero morir,21.09806,-101.601401,negativo,quiero morir
5644,5644,5644,1.14937963386499e+18,Kastor_troy15,2019-07-11T18:07:13.000Z,Ya no quiero estar aquí...siento que también voy a salir embarrado!!    😣😣😣😣,21.145068,-98.448182,positivo,no quiero estar aquí
6319,6319,6319,1.15691000388803e+18,yeseniacordovax,2019-08-01T12:50:13.000Z,Ya no puedo seguir así 😣.,25.711095,-103.50418,positivo,no puedo seguir
8834,8834,8834,1.18420626945815e+18,Raquel_RC,2019-10-15T20:35:50.000Z,"@JKSithMinnie @CykaBlyatuR @1000dreddd @Aesio92 Exacto, lo hago porque quiero morir",28.941866,-106.1628985,neutro,quiero morir
5155,5155,5155,1.14350728402853e+18,yamilesdao,2019-06-25T13:12:36.000Z,Siempre que termino mi clase quiero morir 😭😩,20.7152745,-100.4405945,negativo,quiero morir
9234,9234,9234,1.18835978913237e+18,Andrea_Olaya17,2019-10-27T07:40:27.000Z,Me dormí desde 8:30 para andar al 100 hoy y ya no puedo seguir durmiendo.🤦🏻‍♀️,19.0322295,-98.1542665,neutro,no puedo seguir
