,Unnamed: 0,ID,User,Date,Text,Latitude,Longitude,Sentiment,frase
6159,6159,1.15519003135255e+18,ortxz_andy,2019-07-27T18:55:40.000Z,"Él no ha muerto, él no morirá solo la naturaleza lo cambia de lugar.🌸",19.418632,-98.9408425,negativo,NaN
6160,6160,1.15519510931247e+18,MamyHop,2019-07-27T19:15:51.000Z,Qué tan mal o deprimida estoy que son las 2:15 y no me acordaba de desayunar hasta que me sentí narrada 😖,19.359356,-98.7972475,negativo,deprimida
6161,6161,1.15519586746229e+18,MamyHop,2019-07-27T19:18:51.000Z,Qué tan mal - deprimida estoy que son 2:19 y no me acordaba de comer hasta que me Marie 😖,19.359356,-98.7972475,negativo,deprimida
6162,6162,1.15520489457325e+18,WendyBolenna,2019-07-27T19:54:44.000Z,"No puedo seguir escuchando tanta idiotez, deje de ejemplo a Benito Juarez. Lo único que hizo fue NADA. Aprendan un poco.  Uff. De plano que este presidente parece que sigue en campaña. Uff.",20.7152745,-100.4405945,negativo,no puedo seguir
6163,6163,1.15521118575666e+18,VicGarciaNou,2019-07-27T20:19:44.000Z,"Amigos todo lo bueno llega a su fin, todo acaba, nada es para siempre.   Es con gran congoja en mi corazón que les vengo a comunicar que un ciclo llega a su fin, esto es insostenible, me hace daño ya no puedo más y estoy a punto de enfermar, por lo que antes de que eso suceda",15.7724675,-90.224221,negativo,ya no puedo más
6164,6164,1.15522144741089e+18,DiegoJrzr6,2019-07-27T21:00:30.000Z,Para morir solo se necesita estar vivo ✌🏻,18.291262,-93.341606,indeterminado,morir solo
6165,6165,1.15522478353938e+18,MarianaPaalonso,2019-07-27T21:13:46.000Z,Me está agrandando la idea de suicidarme🤩,22.3111195,-100.955511,negativo,suicidarme
6166,6166,1.15522492787797e+18,MarianaPaalonso,2019-07-27T21:14:20.000Z,Me está agradando la idea de suicidarme.🤩,22.3111195,-100.955511,negativo,suicidarme
6167,6167,1.15522549811031e+18,Anayelilepe,2019-07-27T21:16:36.000Z,Todo el mundo se quiere ir al cielo pero nadie se quiere morir 🤦🏻‍♀️😂,31.1688935,-100.0768885,negativo,NaN
6168,6168,1.15525761797296e+18,MiryamLand,2019-07-27T23:24:14.000Z,"No está chido estar deprimida, ya van 3 días y neta que no me gusta estar así.",21.09806,-101.601401,negativo,deprimida
6169,6169,1.15527591224349e+18,ElferPanda,2019-07-28T00:36:56.000Z,Ya quiero que termine julio !!!!,21.048719,-87.0316645,positivo,quiero que termine
6170,6170,1.15529800873455e+18,av030795,2019-07-28T02:04:44.000Z,Ya quiero que termine este día!!!,28.9698625,-111.498181,positivo,quiero que termine
6171,6171,1.15530108429591e+18,alexdloera,2019-07-28T02:16:57.000Z,Ya quiero que se acabe esta moda para dejar de ver esta frase pendeja en mi inicio,28.9698625,-111.498181,negativo,quiero que se acabe
6172,6172,1.15530153558636e+18,yonic_garcia,2019-07-28T02:18:45.000Z,"Siento que mi vida es un completo desastre, tengo momentos felices, pero vivo más deprimido q Feliz 🥺🥺🥺🥺😭",18.0219595,-92.9164995,negativo,deprimido
6173,6173,1.1553017618901e+18,Jhon_Yeag,2019-07-28T02:19:39.000Z,"Siento que mi vida es un completo desastre, tengo momentos felices, pero vivo más deprimido q Feliz 🥺🥺🥺🥺😭",18.0219595,-92.9164995,negativo,deprimido
6174,6174,1.15530566713105e+18,DrJuanUbaldoDe1,2019-07-28T02:35:10.000Z,Cómo sentirse mejor consigo mismo si está deprimido.,22.270295,-97.916772,negativo,deprimido
6175,6175,1.15531103961067e+18,talatalavera,2019-07-28T02:56:31.000Z,"Ser estúpido es como estar muerto, no te das cuenta, solo las personas que te rodean lo sufren.",19.380613,-99.1614805,negativo,estar muerto
6176,6176,1.15531498072571e+18,biojesus17,2019-07-28T03:12:10.000Z,Perdí mi separador de la ciudad de Guanajuato 😭 eso me a deprimido más que muchas otras cosas 😭😭😭 #sad,19.2038105,-99.7991405,negativo,deprimido
6177,6177,1.15532950362487e+18,pabloptr,2019-07-28T04:09:53.000Z,Maigos me dejó muy deprimido #OITNB   Quien me invita una caguamita ?,19.4857835,-99.182126,negativo,deprimido
6178,6178,1.15533261146999e+18,aldosanchezc,2019-07-28T04:22:14.000Z,"@AlexdeTj @FannyVG50 Señor Presidente: Jalisco está en manos de un gobernador corrupto y asociado con la delincuencia. Ha reprimido a los jóvenes estudiantes por manifestarse. Usted nos lo prometió, las fuerzas públicas no reprimirián nunca al pueblo. Alfaro  no puede seguir #AlfaroRenuncia",20.278502,-103.2254295,negativo,NaN
6179,6179,1.1553357761646e+18,cartasaeliza,2019-07-28T04:34:48.000Z,Hoy pude leer las 211 páginas para la #LC de #JaneEyre la próxima semana es el final y no quiero que termine https://t.co/ZjV5fdyaMp,25.6766035,-100.196134,positivo,quiero que termine
6180,6180,1.15533894086345e+18,is7happy,2019-07-28T04:47:23.000Z,"@Sai322669741 Lo digo en broma,no quiero morir 😀",19.1387885,-99.5750785,neutro,quiero morir
6181,6181,1.15538183814518e+18,stafiiiconcrocs,2019-07-28T07:37:50.000Z,"No puedo respirar, no puedo dormir, estoy hasta la madre, me arrepiento de la operación. Chingado, me quiero morir",28.7677765,-106.9085085,negativo,quiero morir
6182,6182,1.15539426302013e+18,brendagzz7,2019-07-28T08:27:13.000Z,Ocupo a @UnTalFredo  para que me levante  el evento por que ando bien deprimida z😢,26.8782035,-101.220857,negativo,deprimida
6183,6183,1.1554188550634e+18,OscarSa86796009,2019-07-28T10:04:56.000Z,"@selenis_leyva @OITNB Esta Ultima Temporada 7 está demasiado Dramática.. lo de Roja, da mucha Lástima.. me encanta y no quiero que termine nunca ❤️❤️🤗🙌",31.1688935,-100.0768885,positivo,quiero que termine
6184,6184,1.1554669188344e+18,is7happy,2019-07-28T13:15:55.000Z,Me da gracia que cuando digo que me quiero morir y esas cosas de niño depre casi siempre las digo en coña o es por que me robe el tweet y gente se lo cree xd,19.1387885,-99.5750785,negativo,quiero morir
6185,6185,1.15546718202277e+18,is7happy,2019-07-28T13:16:58.000Z,Aun que me he dado cuenta que si hay gente que dice  me ire de Twitter por esto y esto y ya me canse yo k c   me quiero morir por esto y esto  y lo dicen encerio lol  Pero bueno cada quien twittea lo que quiere jsjsja,19.1387885,-99.5750785,negativo,quiero morir
6186,6186,1.15547690216711e+18,Laura_MH79,2019-07-28T13:55:35.000Z,"#AlfaroRenuncia, no se debe de permitir que regresen los alconazos u otro Tlatelolco, esos tiempos deben de estar muertos #AlfaroRepresor",19.199485,-99.208364,negativo,estar muerto
6187,6187,1.15548459795161e+18,Osman06804160,2019-07-28T14:26:10.000Z,Aveces pienso suicidarme Ya no quiero está vida,15.7724675,-90.224221,negativo,suicidarme
6188,6188,1.15548568808897e+18,ncartagenav,2019-07-28T14:30:30.000Z,"Ojalá tu corazón esté tan transgredido como el mío, ojalá te arda el pecho como yo, ojalá los días de te hagan tan largos que no puedas seguir, ojalá, ojalá.",19.380613,-99.1614805,negativo,NaN
6189,6189,1.15548719901145e+18,ReyParra14,2019-07-28T14:36:30.000Z,No quiero estar aquí,24.138216,-110.341308,negativo,no quiero estar aquí
6190,6190,1.15549600816977e+18,brimonlr,2019-07-28T15:11:31.000Z,"Quiero dormir pero ya no puedo más, pero al menos me levanté después de las 9, ggg.",18.163317,-93.706191,negativo,ya no puedo más
6191,6191,1.1555051960863e+18,DIDIERLOZAB,2019-07-28T15:48:01.000Z,@Enrique_Hakim O sencillamente quieres morir primero.,23.9541625,-104.837578,negativo,NaN
6192,6192,1.15551029923709e+18,ClarissASDorado,2019-07-28T16:08:18.000Z,Debería ser un delito forzar a las personas deprimidas a salir de su casa 😣,19.9977915,-100.5251825,negativo,deprimida
6193,6193,1.15552911911269e+18,AnavicAOr,2019-07-28T17:23:05.000Z,me quiero morir de cólicos,20.790657,-103.4847745,negativo,quiero morir
6194,6194,1.15553310860877e+18,HelloZadot,2019-07-28T17:38:56.000Z,"Si estás cansada de vivir, ¿qué tal si te entregas a alguien que piense que te necesita?",19.626005,-99.0903035,negativo,NaN
6195,6195,1.15555751345606e+18,dulcitacabrera,2019-07-28T19:15:55.000Z,No estaba deprimida sólo me hacía falta pozol 🖤 https://t.co/wbFGjYaHZc,19.099269,-98.259424,negativo,deprimida
6196,6196,1.15556124600073e+18,tonymtz,2019-07-28T19:30:44.000Z,No vean la nueva temporada de #OrangeIsTheNewBlack sí no quieren estar deprimidos. 💔,20.790657,-103.4847745,negativo,deprimido
6197,6197,1.15556472266771e+18,amaya_david10,2019-07-28T19:44:33.000Z,Ya no puedo más 😖😔,19.2843215,-99.655676,negativo,ya no puedo más
6198,6198,1.15557035388992e+18,Rodzrodriguez,2019-07-28T20:06:56.000Z,Me quiero morir😂,18.135455,-94.432482,negativo,quiero morir
6199,6199,1.15558099200401e+18,mariferglls,2019-07-28T20:49:12.000Z,Estoy oficialmente deprimida porque mi primer amor en Benton ya no está.,25.6417185,-100.2935915,negativo,deprimida
6200,6200,1.1555855453865e+18,OsirisIbarra,2019-07-28T21:07:18.000Z,Me quiero morir https://t.co/ZcXgnKclbf,19.432836,-99.153366,negativo,quiero morir
6201,6201,1.15559114063422e+18,ValdeGala,2019-07-28T21:29:32.000Z,De todas maneras quiero morir joven,19.318042,-99.2480095,positivo,quiero morir
6202,6202,1.15559848704135e+18,jorgemam,2019-07-28T21:58:43.000Z,"Odio las películas donde desperdician el agua, donde la dejan correr y correr sin razón (cuando “lavan”los trastos, coche, se lavan los dientes, etc 😠) y más aún en escenas cuando están deprimidos o pensativos frente al espejo y está abierta la llave 😠😠😠 por cierto trillada. https://t.co/zka1Dc6SoW",19.326146,-99.6050475,negativo,deprimido
6203,6203,1.15561769165648e+18,SoyUnPlatano,2019-07-28T23:15:02.000Z,alguien que me ahorque? me quiero morir,25.5016255,-108.5232665,negativo,quiero morir
6204,6204,1.15561864737881e+18,rafadl_,2019-07-28T23:18:50.000Z,"@SoyUnPlatano Yo también quiero que me ahorquen, pero qué tal si en el proceso me gusta y después ya no me quiero morir 🌚",19.380613,-99.1614805,negativo,quiero morir
6205,6205,1.15562360518892e+18,alanpiur,2019-07-28T23:38:32.000Z,Es muy poco el tiempo que se vive para todo el tiempo que se va estar muerto...,15.7724675,-90.224221,negativo,estar muerto
6206,6206,1.15562537575541e+18,PincheLuna,2019-07-28T23:45:34.000Z,"A veces siento que ya no puedo más, hoy es uno de esos días.",32.3328765,-116.929102,negativo,ya no puedo más
6207,6207,1.15563435059726e+18,SpecialistHope,2019-07-29T00:21:14.000Z,@Marianiituu Me quiero morir... yo he dado esas clases. Ahora doy Bioquímica y otras asignaturas. ¡Es un golpe a mi corazón!,20.676652,-103.335882,negativo,quiero morir
6208,6208,1.15564320877844e+18,jera_suarez,2019-07-29T00:56:26.000Z,@jlaram12 Parece que no quiere estar aquí,25.6417185,-100.2935915,negativo,NaN
6209,6209,1.15565427276535e+18,PhilippeCM,2019-07-29T01:40:24.000Z,"Besaras con esa boca de arte, a este loco que ya no puede más.💋",18.0219595,-92.9164995,positivo,NaN
6210,6210,1.15566451538994e+18,SamantaFloress,2019-07-29T02:21:06.000Z,No quiero que se acabe este mes https://t.co/02jTR9hYG6,28.9698625,-111.498181,negativo,quiero que se acabe
6211,6211,1.15566470659983e+18,salvadorsilvam,2019-07-29T02:21:51.000Z,"@CartonCalderon Pues @JimenezEspriu yo creo piensa que ya va a estar muerto,por es le vale madres",20.478755,-100.439731,negativo,estar muerto
6212,6212,1.15566474516225e+18,SamantaFloress,2019-07-29T02:22:01.000Z,No quiero que se acabe este mes https://t.co/0g7AWnCX6o,28.9698625,-111.498181,negativo,quiero que se acabe
6213,6213,1.15566804872602e+18,memeroa,2019-07-29T02:35:08.000Z,MEJOR MUERTO!!!,19.328383,-99.15234,indeterminado,mejor muerto
6214,6214,1.15567413667028e+18,Alejandriascosp,2019-07-29T02:59:20.000Z,No quiero que se acabe este momento de mi vidaaa,31.452274,-106.568008,negativo,quiero que se acabe
6215,6215,1.15568033978151e+18,Joseangelqc06,2019-07-29T03:23:59.000Z,"Me siento tan feliz de mi vida en este instante, no quiero que se acabe este momento!",20.6970525,-105.1485805,positivo,quiero que se acabe
6216,6216,1.15568708041406e+18,Magda_DLZ,2019-07-29T03:50:46.000Z,"@elgrillow No ha de ser padre estar muerto, ni acompañado",23.685934,-99.187904,positivo,estar muerto
6217,6217,1.1556894074307e+18,FerPeraza3,2019-07-29T04:00:01.000Z,"Estoy cansada de luchar, aparentar y tristemente, de fracasar.  Piensa en los problemas de otras personas, los tuyos no se comparan con los suyos , no quiero ser egoísta, pero en estos momentos soy mi prioridad, no quiero ver los problemas de los demás, solo quiero estar bien.",19.326965,-103.83782,negativo,NaN
6218,6218,1.15569125825533e+18,Vvegao_,2019-07-29T04:07:22.000Z,No quiero que termine el fin de semana...,19.542054,-96.886083,positivo,quiero que termine
6219,6219,1.15569149293093e+18,soycindymf,2019-07-29T04:08:18.000Z,Después de este proceso regreso al gym :( ya no puedo más,20.941035,-89.623611,negativo,ya no puedo más
6220,6220,1.15569209161337e+18,crissyeah,2019-07-29T04:10:41.000Z,Mañana me voy a empedar y a escuchar musixa deprimente para deprimirme mas de lo que ya estoy deprimido y ser feliz,20.5845305,-87.346982,negativo,deprimido
6221,6221,1.15569265229935e+18,nubarista,2019-07-29T04:12:54.000Z,"Me dices que lo nuestro ya no puede continuar, que esta vez te marchas y que no has de regresar.  Me dices que lo nuestro por mi culpa se acabó.  Bien eso dices tú, ahora lo que digo yo...  Hay un tren a las , un camión a las 6, un vuelo a las 7; escoge hehehe🎶🎶🎶 ♥️Si cantando",32.3328765,-116.929102,negativo,NaN
6222,6222,1.1557030998871e+18,fs10_rko,2019-07-29T04:54:25.000Z,Me quiero morir,19.380613,-99.1614805,negativo,quiero morir
6223,6223,1.15571121473714e+18,VivianaRmz97,2019-07-29T05:26:40.000Z,Oigan sean mis pacientes no quiero morir este semestre por favor  Ayuda con un RT los tqm https://t.co/acSrbP2B9e,25.691692,-100.347566,negativo,quiero morir
6224,6224,1.15571852192339e+18,ppkawache,2019-07-29T05:55:42.000Z,"@Mrs_AnnieJones @c4jimenez @nomesecuestres @AlcaldiaMHmx @CruzRoja_CDMX @PGJDF_CDMX @OpEsMx @alertasurbanas @JMRivaPalacio @arnemx @vampipe @5antaMerlina @vigilantehuaste @Carloszup @callodehacha Lee uno de sus últimos tweets, el de Brtney. Si eso no es estar deprimido no se que sea.",20.7152745,-100.4405945,neutro,deprimido
6225,6225,1.15573125948774e+18,nerv27,2019-07-29T06:46:19.000Z,@patogaru Yo debería estar muerto,20.6167565,-101.6779035,negativo,estar muerto
6226,6226,1.15573813623801e+18,vm0799,2019-07-29T07:13:38.000Z,Quiero morir,16.9589495,-99.7356495,indeterminado,quiero morir
6227,6227,1.15576885908687e+18,Aguslayerrr,2019-07-29T09:15:43.000Z,Los mejores tour mates de todo el tiempo...no quiero que se acabe el tour con Unidad Trauma. :(,28.941866,-106.1628985,negativo,quiero que se acabe
6228,6228,1.15579143675699e+18,67_alonso,2019-07-29T10:45:26.000Z,"Ya me desperté y sí, sí me quiero morir. :/",18.933812,-99.260819,negativo,quiero morir
6229,6229,1.15586218569789e+18,ramrod_80,2019-07-29T15:26:34.000Z,Héctor Moreno me leyó alguna vez o de plano ya sabe que no puede seguir compitiendo en Europa. Otro central mexicano que fracasa y no da la talla de aquellos guerreros de 80s y 90s.,19.2843215,-99.655676,negativo,NaN
6230,6230,1.15588899954361e+18,AlfonsoGarciaJK,2019-07-29T17:13:07.000Z,No te imaginas la cantidad de veces que deseaba estar muerto. 💔,27.473712,-99.726569,negativo,estar muerto
6231,6231,1.15589304103257e+18,elklee_to,2019-07-29T17:29:11.000Z,Ya quiero que termine este mes de mierda.,15.7724675,-90.224221,negativo,quiero que termine
6232,6232,1.15590072371404e+18,soyelmoe,2019-07-29T17:59:42.000Z,"Esa gente que dice que si odias los lunes es porque no te estás dedicando a lo que amas, se me van alv... amo mi trabajo pero amo más mmm dormir por ejemplo, ver series, comer, estar muerto qué se yo recibir dinero gratis.#LunesIntratable",19.318042,-99.2480095,negativo,estar muerto
6233,6233,1.15594034249289e+18,ClaribelV24,2019-07-29T20:37:08.000Z,"Quiero sacarme este dolor Ya no puedo seguir así La vida se me va acabando, marchitando, agonizando Porque sé que te perdí.🎶",15.7724675,-90.224221,negativo,no puedo seguir
6234,6234,1.15594178561447e+18,MaIsabelIH,2019-07-29T20:42:52.000Z,"Me llamo mucho la atención el mensaje de @nomesecuestres  por la forma de decir que estaba cansada de vivir, fue un mensaje de él mismo, creo yo , DEP 🙌🏻🙏",24.6624885,-107.3420565,negativo,NaN
6235,6235,1.1559428848702e+18,Fabs_Mendoza,2019-07-29T20:47:14.000Z,"Ocupo a alguien que me quiera enamorar e ilusionar, para después botarme, dejarme deprimido y consumiendo cocaína a lo cerdo? Necesito bajar 10 kilos.",19.432836,-99.153366,negativo,deprimido
6236,6236,1.15594309583535e+18,Fabs_Mendoza,2019-07-29T20:48:05.000Z,"Ocupo a alguien que me quiera enamorar e ilusionar, para después botarme, dejarme deprimido y consumiendo cocaína a lo cerdo. Necesito bajar 10 kilos.",19.432836,-99.153366,negativo,deprimido
6237,6237,1.15594386402632e+18,_ZEGFRED,2019-07-29T20:51:08.000Z,"@sonate_bleu No se, no tengo ganas de dejar de ignorarlo, no tengo ganas de nada, solo quiero morir....",19.432836,-99.153366,positivo,quiero morir
6238,6238,1.15594419720086e+18,pekavillamil,2019-07-29T20:52:27.000Z,No quiero que termine Julio 😭,20.941035,-89.623611,negativo,quiero que termine
6239,6239,1.15595315669975e+18,Fabs_Mendoza,2019-07-29T21:28:03.000Z,"Pero que deprimido estoy, creo que voy a hablarle a mi ex.",19.432836,-99.153366,negativo,deprimido
6240,6240,1.15595390640645e+18,Fabs_Mendoza,2019-07-29T21:31:02.000Z,"Estoy deprimido, tengo hambre y lo que me quiero comer ya le es fiel a su novio.",19.432836,-99.153366,negativo,deprimido
6241,6241,1.15595418974427e+18,angelessolis29,2019-07-29T21:32:10.000Z,"@cesar_kain @C5_CDMX @GobCDMX @AlcCuauhtemocMx @SOBSECDMX @Claudiashein @LaRomaDF @marianoosorio1 @julioastillero Y los 2 puentes deprimidos q van de AV. Chapultepec hacia Patriotismo, lleva A Ñ O S con zanjas en los laterales sin reparar. Cada año, por las lluvias,caen autos ahí. REPÁRENLOS!!!!!!!!",19.380613,-99.1614805,negativo,deprimido
6242,6242,1.15596006973068e+18,JavierDrumms,2019-07-29T21:55:31.000Z,La depresión me dio ganas de quitarme la vida y que ya esté disponible The Boys me dio ganas de vivirla #fucksupers,19.380613,-99.1614805,positivo,quitarme la vida
6243,6243,1.15596730165867e+18,jorgeletona,2019-07-29T22:24:16.000Z,"@odioapancho @BacteriaSound @sonate_bleu No estás deprimido, solo estás mal cogido.",15.7724675,-90.224221,negativo,deprimido
6244,6244,1.15596916943676e+18,FerMadrid23,2019-07-29T22:31:41.000Z,Mi playlist esta justo para suicidarme en este momento!,25.244223,-103.23313,positivo,suicidarme
6245,6245,1.15598295805177e+18,OsiDan,2019-07-29T23:26:28.000Z,"Te regalo el cuerpo no lo quiero pero mi alma se va, ya no puedo más!!!",19.380613,-99.1614805,positivo,ya no puedo más
6246,6246,1.15598994682755e+18,gamboa_nora,2019-07-29T23:54:15.000Z,@forrestrunteam Se pasa este sr.  ya no puedo más que hacemos ??,23.9541625,-104.837578,negativo,ya no puedo más
6247,6247,1.1560038329769e+18,Lizziart,2019-07-30T00:49:25.000Z,Estoy deprimida quisiera un novio como zenitsu ;;;,19.183953,-96.2293965,negativo,deprimida
6248,6248,1.1560043067991e+18,ileanacanalesar,2019-07-30T00:51:18.000Z,Algo hay de cierto y no puede seguir pasando,19.1431005,-96.0989905,negativo,NaN
6249,6249,1.15602480386359e+18,_ErickMBarreto,2019-07-30T02:12:45.000Z,El más desesperante y ya quiero que se acabe alv,19.183953,-96.2293965,negativo,quiero que se acabe
6250,6250,1.15603114502209e+18,MaraKarymee,2019-07-30T02:37:57.000Z,"Esa tristeza  que te inmoviliza, que te hunde, te destrosa, te incapacita, te presiona el cora hasta que sientes que ya no puedes más. Es la peor de todas.",19.328383,-99.15234,negativo,NaN
6251,6251,1.15603181921452e+18,MaraKarymee,2019-07-30T02:40:38.000Z,"Esa tristeza  que te inmoviliza, que te hunde, te destroza, te incapacita, te presiona el cora hasta que sientes que ya no puedes más. Es la peor de todas.",19.328383,-99.15234,negativo,NaN
6252,6252,1.15603437342404e+18,Feers_Mr,2019-07-30T02:50:47.000Z,¿Alguna vez se han deprimido porque van a cumplir años?  Yo estoy en crisis porque voy a cumplir 24 😭😭😭,19.328383,-99.15234,negativo,deprimido
6253,6253,1.15603787580629e+18,Iovannamore,2019-07-30T03:04:42.000Z,@Gpedurazo No estas gordita! Así quedaste muy bien haha yo me quejaba de gorda y baje 10 libras en un mes y ahora me quiero morir porque no las puedo subir,32.1893905,-110.9155735,negativo,quiero morir
6254,6254,1.15604552571779e+18,ari_mooca,2019-07-30T03:35:06.000Z,La vas a ver brillar✨ o lo vas a ver brillar✨ y cuando te des cuenta que ya no va a ser por ti y te vas a querer morir.,19.2843215,-99.655676,neutro,querer morir
6255,6255,1.15604563964772e+18,ari_mooca,2019-07-30T03:35:33.000Z,La vas a ver brillar✨ o lo vas a ver brillar✨ y cuando te des cuenta que ya no va a ser por ti y te vas a querer morir.,19.2843215,-99.655676,neutro,querer morir
6256,6256,1.15604588386106e+18,ari_mooca,2019-07-30T03:36:31.000Z,La vas a ver brillar✨ o lo vas a ver brillar✨ y cuando te des cuenta que ya no va a ser por ti y te vas a querer morir.,19.2843215,-99.655676,neutro,querer morir
6257,6257,1.1560691195377e+18,PresidenteMiaw,2019-07-30T05:08:51.000Z,Me quiero morir 😭,20.7456405,-100.2783405,negativo,quiero morir
6258,6258,1.15607367407782e+18,luciana_islasf,2019-07-30T05:26:57.000Z,Aveces te puedes sentir tan de la mierda que quieres morir pero no puedes.....,19.199485,-99.208364,negativo,NaN
6259,6259,1.15609438647377e+18,Tetesweet,2019-07-30T06:49:15.000Z,"“Todos quieren ir al cielo, pero nadie quiere morir” #Loleíporahí",20.673542,-101.3403935,negativo,NaN
6260,6260,1.15617156004412e+18,tonyacosta01,2019-07-30T11:55:55.000Z,Martes!!! Ya quiero que se acabe la semana. 😬😬😬,18.0219595,-92.9164995,negativo,quiero que se acabe
6261,6261,1.15617972614017e+18,Anny_TG,2019-07-30T12:28:22.000Z,Ya quiero que termine el cuatrimestre 😓,19.4857835,-99.182126,negativo,quiero que termine
6262,6262,1.15619034860091e+18,koripockett,2019-07-30T13:10:34.000Z,Open en la mañana intentando animarme para no estar deprimida por no hacerme la rino ya :(,25.778679,-100.1687175,negativo,deprimida
6263,6263,1.15619233460364e+18,masrockmario,2019-07-30T13:18:28.000Z,"No se que me pasa creo que hoy si estoy en mi día, deprimido triste con sentido de “doom” cómo se dice “doom” en español?",19.4857835,-99.182126,negativo,deprimido
6264,6264,1.15620978925026e+18,migue_vargas,2019-07-30T14:27:49.000Z,"@jorcupidos @ndetabasco @rociojimenez15 @jadedios @ArturoBolio @AhoraTabasco @XEVATabasco @xevtfm @EmmanuelSibilla @ChuySibillaO Es un problema de nunca acabar, ya se debería típificar en el código penal para que haya una pena severa. No puede seguir ocurriendo ya que se genera un gasto y lo peor problemas al ciudadano.",18.0219595,-92.9164995,negativo,NaN
6265,6265,1.15621455408008e+18,agh_bo,2019-07-30T14:46:45.000Z,"@tutearely Ya no puedo seguir con la cadena porque tienes candado, grAcias",20.790657,-103.4847745,negativo,no puedo seguir
6266,6266,1.15622035758354e+18,damarisrivera1d,2019-07-30T15:09:49.000Z,"Quiero morir, me bajo y me está jodiendo la existencia todo mientras estoy en la p#$&amp; oficina, sólo matenme😭",18.4528265,-91.6332875,negativo,quiero morir
6267,6267,1.15622554681818e+18,jcarlosolivo,2019-07-30T15:30:26.000Z,"No me quiero morir sin poder otra vez, volverte a ver",18.933812,-99.260819,positivo,quiero morir
6268,6268,1.15623763416917e+18,OMGpizza,2019-07-30T16:18:28.000Z,Ya me quiero morir pero ya compré boletos para el Corona Capital https://t.co/IL2HoqnQSL,19.380613,-99.1614805,neutro,quiero morir
6269,6269,1.15623803045124e+18,soyzeferino,2019-07-30T16:20:02.000Z,"Te preguntas ¿Por qué no puedo dejar malos hábitos?, ¿Por qué me resisto a realizar un trabajo?, ¿Por qué no puedo continuar con un propósito?, ¿Por qué prefiero el mañana y no el ahora?, el problema es este:   - TU MENTE ESTA AL SERVICIO DE TUS COMODIDADES, NO DE TUS NECESIDADES",23.6254185,-102.5580375,negativo,no puedo continuar
6270,6270,1.15624286349318e+18,DrJuanUbaldoDe1,2019-07-30T16:39:15.000Z,"Sentirse deprimido, de mal humor o lento solo durante ciertas épocas del año son signos de trastorno afectivo estacional o TAE. https://t.co/ugnajJS5fH",22.270295,-97.916772,negativo,deprimido
6271,6271,1.15624715184607e+18,DrJuanUbaldoDe1,2019-07-30T16:56:17.000Z,"Sin suficiente vitamina B6, puede enfermarse con más frecuencia y sentirse deprimido o confundido. También puede tener labios escamosos y agrietados. https://t.co/4vb3Imgi6a",22.270295,-97.916772,negativo,deprimido
6272,6272,1.15624725232459e+18,adakalita,2019-07-30T16:56:41.000Z,Y cuando  quiera morir...ya se dónde vives,18.859481,-98.8606355,negativo,NaN
6273,6273,1.1562476375506e+18,Daannpp117,2019-07-30T16:58:13.000Z,"Neta, jamás había deseado tanto, salirme de algún trabajo. Ya por fin, penúltimo día de SS, alv con todo, sé acabo, POR FIN !!!!! Ya estaba a nada de suicidarme.",20.648272,-90.1235625,negativo,suicidarme
6274,6274,1.15625408611254e+18,jcvillafana,2019-07-30T17:23:50.000Z,"Y si jugamos a las 12, además de ver un juego de 70 mins  al máximo  y 20 mins donde el jugador ya no puede más, otros 400 o 500 dirán que primero es la famila y tampoco asistirán. Seremos 30 mil reales, cada semana, en algunos años cuando hayamos sumado varias liguillas.",19.0322295,-98.1542665,neutro,NaN
6275,6275,1.15626897110614e+18,MauPerez17,2019-07-30T18:22:59.000Z,Mis primeras 4 horas en la escuela y ya quiero que se acabe el semestre. 😪,20.478755,-100.439731,negativo,quiero que se acabe
6276,6276,1.15628007306819e+18,jfsantillan,2019-07-30T19:07:06.000Z,"Ahora sí no entiendo nada: @MiguelCarbonell en su artículo  Jugando con Fuego  (El Universal, 30/7/19) escribe:  El tema es un fantasma que debería estar muerto, pero se agita y parece revivir desde el discurso gubernamental.  ¿Hay fantasmas vivos? ¿O que todavía no han muerto?",19.199485,-99.208364,negativo,estar muerto
6277,6277,1.15629643684724e+18,LoreYas,2019-07-30T20:12:08.000Z,"@JorgeGomezOrtiz @AnalusAvalona Espero que sí, porque si no, ya debería estar muerta😱😱😱😱",19.432836,-99.153366,negativo,NaN
6278,6278,1.15631473962822e+18,iDianeiTv,2019-07-30T21:24:51.000Z,Creo que mi almohada de piña me hace ver bien boba... pero de por si xD  Quiero morir y seguir chillando Hahahaha,19.435514,-99.082539,positivo,quiero morir
6279,6279,1.15631700179658e+18,nadyuzk,2019-07-30T21:33:51.000Z,Así uno no puede seguir con el ejercicio y la dieta 🤭🤤@abdrin https://t.co/sT67FQo3Y0,19.432836,-99.153366,neutro,NaN
6280,6280,1.15633106442965e+18,Kattine,2019-07-30T22:29:44.000Z,"Nomás no aprendo.  Ora dije, 6 vueltas a la alberca 🏊‍♀️ porqué no.  Ahorita me quiero morir 3 veces",32.3328765,-116.929102,positivo,quiero morir
